title_id,title,year,runtime,genres,dir_list,cast_list,rating
tt0090568,8 Million Ways to Die,(1986),115 min,"
Action, Crime, Drama            ","['Director:', 'Hal Ashby']","['Stars:', 'Jeff Bridges,', 'Rosanna Arquette,', 'Alexandra Paul,', 'Randy Brooks']",5.7
tt3075568,8 Minutes Ahead,(2017),85 min,"
Crime, Drama            ","['Director:', 'Ben Hoskyn']","['Stars:', 'Benedict Yuen,', 'Raugi Yu,', 'Theresa Wong,', 'Jane Wong']",8.3
tt1764285,8 Minutes Idle,(2012),86 min,"
Comedy            ","['Director:', 'Mark Simon Hewis']","['Stars:', 'Ophelia Lovibond,', 'Paul Kaye,', 'Antonia Thomas,', 'Tom Hughes']",5.3
tt1673731,Purgatorium,(2010),90 min,"
Horror, Thriller            ","['Director:', 'Travis Miller']","['Stars:', 'Jamie Bratton,', 'Jeremy Castaldo,', 'Libby Chancellor,', 'Tatum Chancellor']",3.5
tt2134031,8 Reels of Sewage,(2012),80 min,"
Comedy, Drama            ","['Director:', 'Jared Masters']","['Stars:', 'Jacqueline Cereceres,', 'Art Roberts,', 'Alexa Najera,', 'Katja Glieson']",5.8
tt5643730,8 Remains,(2018),80 min,"
Mystery, Thriller            ","['Director:', 'Juliane Block']","['Stars:', 'Maja-Celiné Probst,', 'Gregory B. Waldis,', 'Priscilla Wittman,', 'Hanna Schmidt-Foß']",3.3
tt8035608,8 Secondes et des Poussières,(2017),60 min,"
Sport            ","['Directors:', ""Romain De L'Ecotais,"", 'Damien Miloch']","['Star:', 'Yvan Jayne']",
tt0109021,8 Seconds,(1994),105 min,"
Biography, Drama, Sport            ","['Director:', 'John G. Avildsen']","['Stars:', 'Luke Perry,', 'Stephen Baldwin,', 'James Rebhorn,', 'Cameron Finley']",6.5
tt12505346,8 Semanas De Aislamiento,(2020),,"
Drama            ","['Director:', 'Eva María Fernández']","['Stars:', 'Claire Louise Amias,', 'Alice Badger,', 'Zoe Cunningham,', 'Lola Escribano']",
tt7906978,8 Slices,(2019),83 min,"
Drama            ","['Director:', 'Nick Westfall']","['Stars:', 'Jesse C. Boyd,', 'Kathy Searle,', 'Tyra Colar,', 'Harrison Stone']",5.8
tt5443684,8 Stories,(2015),115 min,"
Drama            ","['Director:', 'Stephanie Fowers']","['Stars:', 'Drew Brock Baker,', 'Mary Etuk,', 'Sterling Evans,', 'Aisha Marie']",5.7
tt1361825,8 Uhr 28,(2010),91 min,"
Drama, Romance, Thriller            ","['Director:', 'Christian Alvart']","['Stars:', 'Nadeshda Brennicke,', 'Mehdi Nebbou,', 'Mark Waschke,', 'Michael Brennicke']",6
tt7070330,8 Winds,(2021),93 min,"
Comedy, Crime, Drama            ","['Director:', 'Dan Coplan']","['Stars:', 'Robert Davi,', 'Leona Paraminski,', 'Joe Sabatino,', 'Chris Game']",5.2
tt0122855,8 X 8: A Chess Sonata in 8 Movements,(1955),80 min,"
Music            ","['Directors:', 'Jean Cocteau,', 'Hans Richter']","['Stars:', 'Jean Arp,', 'Paul Bowles,', 'Ceal Bryson,', 'Alexander Calder']",5.7
tt0283832,8 Women,(2002),111 min,"
Comedy, Crime, Musical            ","['Director:', 'François Ozon']","['Stars:', 'Fanny Ardant,', 'Emmanuelle Béart,', 'Danielle Darrieux,', 'Catherine Deneuve']",7
tt0493386,8 of Diamonds,(2006),89 min,"
Crime            ","['Director:', 'Scott Prestin']","['Stars:', 'Dieterich Gray,', 'Eric Roberts,', 'Eddie Huchro,', 'Freeman Coffey']",4.1
tt0417396,8 ½ $,(1999),95 min,"
Comedy            ","['Director:', 'Grigoriy Konstantinopolskiy']","['Stars:', 'Ivan Okhlobystin,', 'Fedor Bondarchuk,', 'Olesya Potashinskaya,', 'Igor Vernik']",6.4
tt0154443,8 ½ Women,(1999),118 min,"
Comedy, Drama            ","['Director:', 'Peter Greenaway']","['Stars:', 'John Standing,', 'Matthew Delamere,', 'Vivian Wu,', 'Toni Collette']",5.6
tt11540284,8-Bit Christmas,(2021),97 min,"
Comedy, Family            ","['Director:', 'Michael Dowse']","['Stars:', 'Winslow Fegley,', 'Neil Patrick Harris,', 'Steve Zahn,', 'June Diane Raphael']",6.7
tt8943818,8-Bit Digital Fireplace with Music,(2017),59 min,"
Musical            ","['Director:', 'George Ford']",[],
tt1287829,8.5 Hours,(2008),107 min,"
Drama            ","['Director:', 'Brian Lally']","['Stars:', 'Lynette Callaghan,', 'Victor Burke,', 'Jonathan Byrne,', 'Art Kearns']",6.5
tt1119178,80 Minutes,(2008),92 min,"
Action, Crime, Thriller            ","['Director:', 'Thomas Jahn']","['Stars:', 'Gabriel Mann,', 'Oliver Kieran-Jones,', 'Josh Dallas,', 'Natalia Avelon']",4.1
tt2524400,80 Proof,(2014),77 min,"
Action            ","['Director:', 'Jarvis Alston']","['Stars:', 'Trevor Alston,', 'Michael Thomson,', 'James Raymond Thomas,', 'Hayley Beveridge']",8
tt0063976,80 Steps to Jonah,(1969),107 min,"
Drama            ","['Director:', 'Gerd Oswald']","['Stars:', 'Wayne Newton,', 'Mickey Rooney,', 'Jo Van Fleet,', 'Keenan Wynn']",5.6
tt0259166,80 grader aust for Birdland,(2000),,,"['Director:', 'Sølvi A. Lindseth']","['Stars:', 'Daryl Barber,', 'Fred Caruthels,', 'David Malatesta,', 'Charles Mena']",7
tt0056802,"80,000 Suspects",(1963),113 min,"
Drama            ","['Director:', 'Val Guest']","['Stars:', 'Claire Bloom,', 'Richard Johnson,', 'Yolande Donlan,', 'Cyril Cusack']",6
tt2990984,80/20,(2013),58 min,"
Comedy, Drama, Romance            ","['Directors:', 'Wendy McClellen,', 'Michael Izquierdo']","['Stars:', 'Leigh Dunham,', 'Shannon Esper,', 'Stephanie Fieger,', 'Cassandra Freeman']",
tt0292886,800 balas,(2002),124 min,"
Action, Adventure, Comedy            ","['Director:', 'Álex de la Iglesia']","['Stars:', 'Sancho Gracia,', 'Ángel de Andrés López,', 'Carmen Maura,', 'Eusebio Poncela']",6.3
tt5260948,80000 Thoughts,(2014),80 min,"
Drama, Music            ","['Director:', 'Michele Mwikali Lauritsen']","['Stars:', 'Ayub Ali Abdulkadir,', 'Alejandro Alvarez,', 'Marjorie Gaite Uy Barreta,', 'Asbjørn Bjerre']",7.9
tt10413012,801,(2019),88 min,"
Comedy            ","['Director:', 'Kirby Saxton']","['Stars:', 'Maren Abercrombie,', 'Mark Abercrombie,', 'Hannah Fralick,', 'Kaden Fralick']",
tt3893690,81 Days,(2016),76 min,"
Drama            ","['Directors:', 'Leticia Ross,', 'R. Jason Rawlings']","['Stars:', 'Calvin Crump,', 'Leticia Ross,', 'Tarus Dukes Jr.,', 'Calvin Crump']",7
tt11387996,810 Trap,(2016),72 min,"
Crime            ","['Director:', 'Algemon Winfrey']","['Stars:', 'Darekio Hambrick,', 'Marvin Savage,', 'Eric Williams']",
tt11462478,810 Trap 2,(2016),75 min,"
Crime            ","['Director:', 'Algemon Winfrey']","['Stars:', 'Wendy c Conner,', 'Darekio Hambrick,', 'Marvin Savage,', 'Eric Williams']",
tt12546870,8119 Miles,(2021),115 min,"
Adventure, Drama, Mystery            ","['Director:', 'Joe Eshwar']","['Stars:', 'Ranji Vijayan,', 'Kuriakose Oonnittan,', 'Guy Bleyaert,', 'Maala Parvathi']",6.4
tt2581870,82 dagen in april,(2013),,"
Drama, Family            ","['Director:', 'Bart Van den Bempt']","['Stars:', 'Clare Louise Frost,', 'Ilgaz Kocatürk,', 'Marc Peeters,', 'Stijn Steyaert']",5.8
tt7518786,'83,(2021),162 min,"
Biography, Drama, History            ","['Director:', 'Kabir Khan']","['Stars:', 'Ranveer Singh,', 'Deepika Padukone,', 'Tahir Raj Bhasin,', 'Jiiva']",7.5
tt2960406,83 Million Gees,(2013),87 min,"
Comedy, Drama            ","['Director:', 'Mahadeo Shivraj']","['Stars:', 'Derek Gomes,', 'Chris Gopaul,', 'Michael Ignatius,', 'Mark Kazim']",
tt0090570,84 Charing Cross Road,(1987),100 min,"
Biography, Drama, Romance            ","['Director:', 'David Hugh Jones']","['Stars:', 'Anne Bancroft,', 'Anthony Hopkins,', 'Judi Dench,', 'Jean De Baer']",7.4
tt0096744,84C MoPic,(1989),95 min,"
Drama, War            ","['Director:', 'Patrick Sheane Duncan']","['Stars:', 'Jonathan Emerson,', 'Nicholas Cascone,', 'Jason Tomlins,', 'Christopher Burgard']",6.8
tt10872080,86 Melrose Avenue,(2020),84 min,"
Drama, Thriller            ","['Director:', 'Lili Matta']","['Stars:', 'Dade Elza,', 'Gregory Zarian,', 'Anastasia Antonia,', 'Michael Polak']",3.4
tt2082162,869,(2012),80 min,"
Horror            ","['Director:', 'Keith Smith']","['Stars:', 'Gabrielle Stone,', 'Jackey Hall,', 'Vanelle,', 'Kielah Fitch']",5.2
tt5015926,869,(2014),80 min,"
Horror, Thriller            ","['Director:', 'Brittany Miles']","['Stars:', 'Jackey Hall,', 'Gabrielle Stone,', 'Vanelle']",
tt3950968,874 Miles,(2015),87 min,"
Drama            ","['Director:', 'Mark Garvey']","['Stars:', 'Paul Woodcock,', 'Victoria Markham,', 'Maureen Roche,', 'Ian Tucknott']",4.8
tt3465074,88,(II) (2015),88 min,"
Action, Thriller            ","['Director:', 'April Mullen']","['Stars:', 'Katharine Isabelle,', 'Christopher Lloyd,', 'Tim Doiron,', 'Kyle Schmid']",4.9
tt0363683,88 Hits,(2003),83 min,"
Comedy, Crime            ","['Director:', 'Blake Calhoun']","['Stars:', 'Troy Grant,', 'Ashlee Voorsanger,', 'Frank Ford,', 'David Wilk']",7.6
tt0411061,88 Minutes,(2007),108 min,"
Crime, Drama, Mystery            ","['Director:', 'Jon Avnet']","['Stars:', 'Al Pacino,', 'Alicia Witt,', 'Ben McKenzie,', 'Leelee Sobieski']",5.9
tt0979847,881,(2007),115 min,"
Comedy, Drama, Musical            ","['Director:', 'Royston Tan']","['Stars:', 'Yuwu Qi,', 'Mindee Ong,', 'Yann Yann Yeo,', 'Ling Ling Liu']",6.5
tt3737012,8989 Redstone,(2016),80 min,"
Horror            ","['Director:', 'Jay Chapman']","['Stars:', 'Eric Allan Kramer,', 'Lindsay Bushman,', 'Frank Ashmore,', 'Clint Brink']",5
tt5017134,8:30,(2017),70 min,"
Mystery            ","['Director:', 'Laura Nasmyth']","['Stars:', 'Angelica Castello,', 'Gordon Catlin,', 'Anela Fajic,', 'Jonas Feferle']",5.2
tt4284200,8:37 Rebirth,(2021),,"
Crime            ","['Director:', 'Juanita Peters']","['Stars:', 'Glen Gould,', 'Pasha Ebrahimi,', 'Mark A. Owen,', 'Amy Trefry']",9
tt2048688,8:46,(2011),55 min,"
Drama            ","['Director:', 'Jennifer Kirabo']","['Stars:', 'Shelly Shenoy,', 'Mike DiGiacinto,', 'Lizzy Plimpton,', 'Jzaneen Damji']",5.8
tt2357296,8Dazeaweakend,(2009),,"
Musical            ","['Director:', 'Dallas Austin']","['Stars:', 'Dallas Austin,', 'April Clark,', 'George Clinton,', 'Sky Farell']",
tt0134273,8MM,(1999),123 min,"
Crime, Drama, Mystery            ","['Director:', 'Joel Schumacher']","['Stars:', 'Nicolas Cage,', 'Joaquin Phoenix,', 'James Gandolfini,', 'Peter Stormare']",6.5
tt13186470,8ight After,(2020),98 min,"
Horror            ","['Director:', 'Vincent Rocca']","['Stars:', 'Deanna Rocca,', 'Vincent Rocca']",3
tt10269680,Active Shooter,(2020),68 min,"
Crime, Drama, Thriller            ","['Director:', 'Robert Bryce Milburn']","['Stars:', 'Catherine Dyer,', 'Joshua Mikel,', 'Andrea Andrade,', 'Michael Aaron Milligan']",4.1
tt0115443,8th Period,(1996),,,[],[],
tt6118034,8th Round Pick(2020),(2020),101 min,"
Drama, Sport            ","['Director:', 'Brett Bortle']","['Stars:', 'Daniel Contois,', 'Ali Froid,', 'Jacob Hasting,', 'Timothy Perez-Ross']",5.3
tt1060234,8th Wonderland,(2008),94 min,"
Drama, Thriller            ","['Directors:', 'Nicolas Alberny,', 'Jean Mach']","['Stars:', 'Matthew Géczy,', 'Robert William Bradford,', 'Alain Azerot,', 'Eloissa Florez']",6.1
tt0056801,8½,(1963),138 min,"
Drama            ","['Director:', 'Federico Fellini']","['Stars:', 'Marcello Mastroianni,', 'Anouk Aimée,', 'Claudia Cardinale,', 'Sandra Milo']",8
tt0472033,9,(I) (2009),79 min,"
Animation, Action, Adventure            ","['Director:', 'Shane Acker']","['Stars:', 'Elijah Wood,', 'Jennifer Connelly,', 'Crispin Glover,', 'Christopher Plummer']",7
tt1395699,"9 - Un chiffre, un homme",(2008),60 min,"
Biography            ","['Directors:', 'Jean-Marie Antonini,', 'Tony Parker']","['Stars:', 'Benoît Allemane,', 'Kobe Bryant,', 'David Douillet,', 'Tim Duncan']",7.2
tt0101255,9 1/2 Ninjas!,(1991),88 min,"
Comedy            ","['Director:', 'Aaron Barsky']","['Stars:', 'Michael Phenicie,', 'Andee Gray,', 'Robert Fieldsteel,', 'Magda Harout']",2.5
tt1956407,9 Days,(2013),83 min,"
Comedy, Horror, Romance            ","['Director:', 'Samuel M. Johnson']","['Stars:', 'Maura Murphy,', 'Chris Schleicher,', 'David Alan Graf,', 'Alison Sieke']",3.5
tt0336910,9 Dead Gay Guys,(2002),83 min,"
Comedy, Crime            ","['Director:', 'Lab Ky Mo']","['Stars:', 'Glenn Mulhern,', 'Brendan Mackey,', 'Steven Berkoff,', 'Michael Praed']",6.2
tt2009406,9 Full Moons,(2013),103 min,"
Drama, Romance            ","['Director:', 'Tomer Almagor']","['Stars:', 'Amy Seimetz,', 'Bret Roberts,', 'Donal Logue,', 'Foster Timms']",5.1
tt3126238,9 Hari 9 Malam,(2015),,"
Adventure            ","['Director:', 'Djonny Chen']","['Stars:', 'Neneng Andriyan,', 'Rifka Farhani']",
tt14216484,9 Hearts,(2021),53 min,"
Fantasy, Thriller            ","['Director:', 'Damon Penn Jr.']","['Stars:', 'Briana Davies,', 'Korey Booker']",8.9
tt4656672,9 Hours,(2014),549 min,,"['Director:', 'Ryan Løkken']","['Stars:', 'Niv Dayan,', 'Sarah Lærke']",8.6
tt3995296,9 Line,(2016),71 min,"
Drama            ","['Director:', 'Kerry Patton']","['Stars:', 'Mikal Vega,', 'Angela Shelton,', 'Kerry Patton,', 'Shawn-Caulin Young']",3.3
tt2320886,9 Lives,(2002),,"
Drama            ","['Director:', 'Tony Wilson']","['Stars:', 'Terry Giancaterino,', 'Rae Sunshine Lee,', 'Dawn Struhar,', 'Jimmy Walker Jr.']",
tt4484532,9 Lives,(II) (2014),93 min,"
Comedy, Drama            ","['Director:', 'Brian Hutchings']","['Stars:', 'Steve Atwater,', 'Matt Brock Wolf,', 'Alex Cash,', 'Alana Comeau']",
tt0445917,9 Lives of Mara,(2007),90 min,"
Thriller            ","['Director:', 'Balaji K. Kumar']","['Stars:', 'Chad Donella,', 'Patrick Bauchau,', 'Bret Loehr,', 'Pollyanna McIntosh']",6.5
tt2234514,9 Magical Months,(2007),80 min,,"['Director:', 'Liz Friend']",[],
tt0343341,9 Mornings,(2002),100 min,"
Romance            ","['Director:', 'Jose Javier Reyes']","['Stars:', 'Piolo Pascual,', 'Donita Rose,', 'Dominic Ochoa,', 'Sandy Andolong']",7.6
tt1825639,9 Muses,(2009),81 min,"
Thriller            ","['Directors:', 'Robert Armstrong,', 'Tony Vogiantzis']","['Stars:', 'Paul Joseph Walker,', 'Tomiko,', 'Paul Hewitt,', 'Caprice Hoffe']",6.3
tt5307272,9 Rides,(2016),83 min,"
Drama            ","['Director:', 'Matthew A. Cherry']","['Stars:', 'Dorian Missick,', 'Omar J. Dorsey,', 'Robinne Lee,', 'Xosha Roquemore']",6.2
tt7717440,The Legend of Muay Thai: 9 Satra,(2018),102 min,"
Animation, Action, Adventure            ","['Directors:', 'Pongsa Kornsri,', 'Gun Phansuwon,', 'Nat Yoswatananont']","['Stars:', 'Kanokchat Manyaton,', 'Savitree Suttichanond,', 'Sirichai Charoenkijtanakul,', 'Rachphol Yamsaeng']",7.4
tt0411705,9 Songs,(2004),71 min,"
Drama, Music, Romance            ","['Director:', 'Michael Winterbottom']","['Stars:', ""Kieran O'Brien,"", 'Margo Stilley,', 'Black Rebel Motorcycle Club,', 'Don Blum']",4.7
tt14694114,9 Stacks,(2021),107 min,"
Action, Comedy, Drama            ","['Director:', 'Steve Horn']","['Stars:', 'Maurice Mack,', 'Tamara Jewel,', 'Will Bennett,', 'Jason Wimberly']",3.7
tt0486543,9 Steps to a New Start,(2005),74 min,"
Drama            ","['Director:', 'Neil Wagstaff']","['Stars:', 'Scott Bailey,', 'Sophia Edwards,', 'Elena Rose Hanson,', 'Clare Isaac']",7.3
tt2911900,9 Summers 10 Autumns,(2013),114 min,"
Biography, Drama, Family            ","['Director:', 'Ifa Isfansyah']","['Stars:', 'Agni P. Arkadewi,', 'Ence Bagus,', 'Hayria Faturrahman,', 'Ade Irawan']",8.3
tt6621768,9 Ways to Hell,(2020),104 min,"
Comedy, Drama, Horror            ","['Directors:', 'Scott Alan Richards,', 'Nick Dragon,', 'Alejandra Díaz,', 'Tai-Lynia Jones,', 'Emily Louise Rua,', 'Derek Silvers,', 'Shelly Skandrani,', 'Deven Spencer,', 'Dillon Wilson']","['Stars:', 'Emily Killian,', 'Shelly Skandrani,', 'Lacey Rae,', 'Thomas Haley']",8.5
tt15192328,9 Year Old Runs Away... Meets Kidnapper,(2021),,,"['Director:', 'Luis Mercado']","['Stars:', 'Coco Day,', 'Teddy Day,', 'Addae Raleigh']",
tt12417762,9 povesti de dragoste si ura in izolare,(2020),90 min,"
Drama            ","['Director:', 'Dan Chisu']","['Stars:', 'Raluca Aprodu,', 'Alex Bogdan,', 'Ilona Brezoianu,', 'Diana Cavallioti']",4.5
tt6798182,9-22: Democracy Held Hostage,(2017),102 min,"
Animation            ","['Director:', 'Bamdad Bahar']","['Star:', 'Bamdad Bahar']",
tt0245675,9-Ball,(2000),,,"['Director:', 'Buddy Bregman']",[],
tt1934166,9-Ball,(2012),85 min,"
Drama, Sport            ","['Director:', 'Anthony Palma']","['Stars:', 'Jennifer Barretta,', 'Jennifer Butler,', 'Kurt Hanover,', 'Mark Kochanowicz']",5.1
tt12331830,9/11,(2016),62 min,"
Music            ","['Director:', 'Pepsiman']",[],
tt4917224,9/11,(2017),90 min,"
Action            ","['Director:', 'Martin Guigui']","['Stars:', 'Charlie Sheen,', 'Gina Gershon,', 'Whoopi Goldberg,', 'Luis Guzmán']",4.3
tt0808138,Inside the Twin Towers,(2006),120 min,"
Family, Fantasy, History            ","['Director:', 'Richard Dale']","['Stars:', 'Terence Stamp,', 'Hong Zhu,', 'Jay Jonas,', 'Al Smith']",7.7
tt0421539,9/Tenths,(2006),98 min,"
Drama, Romance, Thriller            ","['Director:', 'Bob Degus']","['Stars:', 'Gabrielle Anwar,', 'Henry Ian Cusick,', 'Dave Baez,', 'Cole S. McKay']",5.1
tt20197040,90 Day Rule the movie,(2021),110 min,"
Romance            ","['Director:', 'Karim Jamal']","['Stars:', 'Shon Berry,', ""Rae'l Regina Charles,"", 'Dedric Dec Colbert,', 'Verisha Freeman']",
tt0088652,90 Days,(1985),100 min,"
Comedy, Romance            ","['Director:', 'Giles Walker']","['Stars:', 'Stefan Wodoslawsky,', 'Christine Pak,', 'Sam Grana,', 'Fernanda Tavares']",7.1
tt2548752,90 Days Visa,(2006),,"
Comedy            ","['Directors:', 'Juliette McCawley,', 'Juan Vargas']","['Stars:', 'Hollie Johnson,', 'Dan Pellerin,', 'Christy Leigh Shapiro']",
tt0059512,90 Degrees in the Shade,(1965),90 min,"
Crime, Drama, Thriller            ","['Director:', 'Jirí Weiss']","['Stars:', 'Anne Heywood,', 'James Booth,', 'Rudolf Hrusínský,', 'Ann Todd']",6.8
tt8187842,90 Feet from Home,(2019),126 min,"
Crime, Drama, Thriller            ","['Director:', 'Brett Bentman']","['Stars:', 'Shawn Michaels,', 'Eric Roberts,', 'Adam Hampton,', 'Thom Hallum']",5.1
tt5130834,90 Miles of Blue,(2015),,"
History            ","['Director:', 'Oscar Ernesto Ortega']",[],
tt4337690,90 Minutes in Heaven,(2015),121 min,"
Drama            ","['Director:', 'Michael Polish']","['Stars:', 'Kate Bosworth,', 'Hayden Christensen,', 'Hudson Meek,', 'Bobby Batson']",4.8
tt4040632,90 Minutes of the Fever,(2016),90 min,"
Sci-Fi, Thriller            ","['Director:', 'Michael Sean Hall']","['Stars:', 'Parker McKenna Posey,', 'Glenn Plummer,', 'James Black,', 'Samuel Monroe Jr.']",7.3
tt11720362,90 Minutos,(2020),92 min,"
Drama            ","['Director:', ""Aeden O'Connor Agurcia""]","['Stars:', 'Edgar Flores,', 'Brandon López,', 'Andrea Umaña,', 'Gabriel Borjas']",7
tt5462878,90%,(2015),108 min,"
Comedy            ","['Director:', 'Stephen Dodson']","['Stars:', 'Iisur Akhmetshin,', 'Scott Allen Bell,', 'Stephen Dodson,', 'John Dunham']",
tt14317110,900 Guns,(I) (2021),,"
Action, Thriller, War            ","['Director:', 'Jimmy Skla']","['Stars:', 'Bill Karmt,', 'Alice Malkerni,', 'Adnriona Noers,', 'John Shano']",
tt14317134,900 Guns,(II) (2021),,"
War, Action, Thriller            ","['Director:', 'Jimmy Skla']","['Stars:', 'Bill Karmt,', 'Alice Malkerni,', 'Adnriona Noers,', 'John Shano']",
tt3544654,90210 Shark Attack,(2014),75 min,"
Drama, Horror, Sci-Fi            ","['Director:', 'David DeCoteau']","['Stars:', 'Donna Wilkes,', 'Rachel Rosenstein,', 'Braden Bacha,', 'Jeffrey Decker']",1.6
tt3034558,909 Experiment,(2000),92 min,"
Horror            ","['Director:', 'Wayne A. Smith']","['Stars:', 'Wayne A. Smith,', 'Denise Devlin']",4.5
tt0307908,911 Kiss Set to Stun,(1995),,,"['Director:', 'Laurann Lento Black']","['Stars:', 'Sara Rosenoff,', 'Denise Lento,', 'Donna Warren,', 'Laurann Lento Black']",
tt4945640,911: Officer Down,(2018),85 min,"
Action, Crime, Thriller            ","['Director:', 'Christoph Kositza']","['Stars:', 'Javier Badillo,', 'Enigo Bain,', 'Devon Bree Baker,', 'Darcy Baldwyn']",4.8
tt10015426,919 Lakeview Drive,(2019),,"
Crime            ","['Director:', 'Sandy Sai']","['Stars:', 'Sri Chilukuri,', 'Asif Khan,', 'Kartik Garimella,', 'Abhinay Rao']",
tt0072594,92 in the Shade,(1975),93 min,"
Comedy, Drama            ","['Director:', 'Thomas McGuane']","['Stars:', 'Peter Fonda,', 'Warren Oates,', 'Margot Kidder,', 'Burgess Meredith']",6
tt5305246,93 Days,(2016),118 min,"
Drama            ","['Director:', 'Steve Gukas']","['Stars:', 'Paul Adams,', 'Seun Ajayi,', 'Bimbo Akintola,', 'Jide Attah']",6
tt0115445,93 Million Miles from the Sun,(1996),106 min,"
Drama            ","['Director:', 'Paul Budnitz']","['Stars:', 'Leith M. Burke,', 'Aaron Davidman,', 'April Fossen,', 'Dylan Kussman']",6.4
tt6489100,95,(2017),106 min,"
Comedy, Drama, Sport            ","['Director:', 'Aleksi Mäkelä']","['Stars:', 'Laura Birn,', 'Lauri Tilkanen,', 'Frida Hallgren,', 'Jens Hultén']",5.1
tt1824904,95ers: Echoes,(2013),96 min,"
Sci-Fi, Thriller            ","['Director:', 'Thomas Gomez Durham']","['Stars:', 'Ali Durham,', 'Joel Bishop,', 'Terence Goodman,', 'K. Danor Gerald']",4.2
